,username,description,location,text,hashtags
755,ShorttClare,OAD owner operators in Paeroa supplying A2 milk and LWP certified.  Cornish Expat. Mother to two angel cherubs. Full time farmer.  ITM,"Waikato Region, New Zealand","@NewshubNZ If Ukraine was standing alone the war would be over, they have no more weaponary left, what happens when Russia runs out of tanks and ammo, is the war going to be over, who will supply them with more, or are they already buying US weapons on the black market?",[]
756,EWillaSimpson,Author of On My Brother's Shoulders an Anthology of the Civil Rights Movement and impact of Emmett Till lynching. *Film -Photography,,"Russia’s war in Ukraine has sent a shockwave through international food markets, worsening a dire problem of global hunger by disrupting supply and inflating prices. Tipping poorest regions of planet into political chaos and unprecedented migration crisis

https://t.co/nKRuaTTzBS",[]
757,VTRAN38253721,,,"Canada should immediately supply Ukraine with heavy weapons now that Russia has reportedly begun a ground offensive to take control of the country's east, says the head of an organization that represents Ukrainian Canadians. https://t.co/OKoFOgSL04",[]
758,LavozFelipe,,,"@RT_com's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland in response to a legal demand. Learn more.",[]
759,CorruptTories,"UK tory Govt is the most corrupt ever. #Johnsonout Liars

Interested in Native American History/History.
David Balacci book fan",,@Charles83230639 @NadineDorries but what she has tweeted is lies Russia were the first with the vaccines and Lithunia the first country to supply weapons to Ukraine,[]
760,lynne_kenerly,Dem forever #Resist 🌊🌊🌊🌊#TheResistance Mom of five 🐱🐱🐱🐶🐶 four-legged children. Follow and I follow back.,"Atlanta, GA United States","For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
761,epphm,"Caraqueño, Ingeniero Civil UCAB. Académico de la Academia Nacional de la Ingeniería y el Hábitat. Fundador de la Asociación Integral de Políticas Públicas AIPOP",Caracas,With intent to supply – Giving Ukraine heavy weapons does not mean NATO is at war with Russia https://t.co/6SEWfc1kx2,[]
762,Kyoma_Martin,khemetist,"Kampala, Uganda","Russia hasn't tried bombing supply lines into Ukraine; to do so would trigger outrage and perhaps a military response from the West.

But bombing the neighbors is just what the USA did in Laos and Cambodia, 50 years ago, during its invasion of Vietnam.
https://t.co/i6zKP2U3u5 https://t.co/GJrQ6lzNoq",[]
763,franklin_qz,"A young man who studies international relations and loves to follow everything that happens in the geopolitical scenario, especially in the Middle East. 🌍 📄",,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
764,CBCToronto,"Your source for GTA breaking, investigative & community news. 
E-mail: torontotips@cbc.ca 
IG: https://t.co/nJYIlnRijS 
FB: https://t.co/LbqTeVgP5f",Toronto,"Canada should immediately supply Ukraine with heavy weapons now that Russia has reportedly begun a ground offensive to take control of the country's east, says the head of an organization that represents Ukrainian Canadians. https://t.co/OKoFOgSL04",[]
765,skiyer77,"ethical to the core, ardent follower of global current affairs (IPS - Indian patiotic service)",Kelper,"The high rate of inflation in March, 2022 is primarily due to rise in prices of crude petroleum and natural gas, mineral oils, basic metals, etc owing to disruption in global supply chain caused by Russia-Ukraine conflict: Government of India",[]
766,AjayKumaraGupt1,,"New Delhi, India",With intent to supply – Giving Ukraine heavy weapons does not mean NATO is at war with Russia https://t.co/3YmanKK6tu,[]
767,luis_morimanno,"Mauricio Macri es un PATRIOTA. 
El enemigo de La República Argentina es el kirshnerismo( ellos mismo lo dicen)",,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
768,PiusMuturi,"Scaffolding, Formwork, Construction, Enterpreneur. Retweets≠ endorsement.
@LECScaff Scorpio",Republic of Kenya,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
769,DrSeuss1940,I learn from Hannah Arendt 💡@anneapplebaum @TimothyDSnyder @A_SHEKH0VTS0V @jasonintrator @ruthbenghiat @Harari_yuval  @sethcotlar @holocaustmuseum,Pale Blue Dot,"Russia's Deputy UN Ambassador @Dpol_un: 

""Western countries are ready to fight to the last Ukrainian, ready to supply Ukraine with their obsolete weapons in order to re-equip their countries with more modern weapons""",[]
770,DesertTzuki,,,"Russia hasn't tried bombing supply lines into Ukraine; to do so would trigger outrage and perhaps a military response from the West.

But bombing the neighbors is just what the USA did in Laos and Cambodia, 50 years ago, during its invasion of Vietnam.
https://t.co/i6zKP2U3u5 https://t.co/GJrQ6lzNoq",[]
771,Sartor1836,"Militant bourgeois. Dantean humanist. I'll listen to anyone and anything, at least twice. Avis are now endorsements.",The Monmouth Tract,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
772,BelleVox,"Such is the nature of evil. In time all foul things come forth -
Everything is about Thranduil - 
Standing with Lula da Silva 🚩",Brasil - São Paulo,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
773,Sayter,slightly insane quant. minus the slightly.,"Las Vegas, NV","Russia’s invasion of Ukraine has strained wheat supply, which could send food prices — already at an all-time high — up another 22% https://t.co/jdisLE4EnD",[]
774,vgms1234,,India,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
775,employlawone,"Author:'I found my Voice', Student Missionary Worker, News Analyst on Nigerian Fresh FM 105.9 & 32FM 94.9 Radio, Associate Prof of Law and former Faculty Dean.",Nigeria and United Kingdom,@olgatokariuk This shows: a) Russia doesn't have many long range missiles because they rarely hit western Ukraine. b) Russia has no clue where Ukraine keeps their weapons and where western countries are sending their supply. They just randomly fire cruise missiles to show they still have some.,[]
776,tbossel,Nothing to be proud of.,,"CCTV Follies: April 18 
First the good news from China: 
-CCP is making great efforts to guarantee production and keep the economy supply chain flowing smoothly.
segue to Ukraine:
-Russia resumes assault on Mariupol Azov Steel Factory where Ukrainian holdouts refuse to surrender. https://t.co/A7nzfyrwn0",[]
777,WilsonAnnenber3,"Semi retired Real estate Appraiser and Musician , divorced a few times",,"Just fucking Cowardly a mental case bombs Ukraine and w. Austria with a few threats and the U.S. doesent help even Supply enough missiles to take out one Russian city. And does nothing J.F.K would be Spinning in his grave , Sick cowardly Russia is a junk pile",[]
778,WilsonAnnenber3,"Semi retired Real estate Appraiser and Musician , divorced a few times",,"Just fucking Cowardly a mental case bombs Ukraine and w. Austria with a few threats and the U.S. doesent help even Supply enough missiles to take out one Russian city. And does nothing J.F.K would be Spinning in his grave , Sick cowardly Russia is a junk pile",[]
779,KellyAlspals,"family, grain production, politics, budding art enthusiast and currently bankrolling three teenage girls.",woomeLang ,"Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
780,UKRWarSitRep,"Reposting verified media only about the Ukraine invasion by Putin.

Translating for English audience.",Ukraine,"⚡️Iran is ready to increase the supply of clothing and footwear to Russia, it can replace some foreign brands - Chairman of the Russian-Iranian Business Council Vladimir Obydenov. 👉 Ax Live #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/uU8q5ywMCE","['Ukraine', 'UkraineWar', 'Russia', 'UkraineInvasion']"
781,SimonkBolivar,"Philosopher, freelance journalist",,"@RT_com's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland in response to a legal demand. Learn more.",[]
782,GermanDeAlmagro,"Quien no quiere pensar es un fanático; quien no puede pensar, es un idiota; quien no osa pensar es un cobarde.
___________________
Sir Francis Bacon","Almagro, CABA, Argentina","@MarkHertling Is this training not a little late given the Russian offensive has begun? Also, what high altitude air defence does Ukraine have against Russian bombers?

Why not hit the bases inside Russia, is NATO supply mid range missiles? https://t.co/9aJQg4yV8w
 
https://t.co/3qv4dstD57",[]
783,buzzlightyear58,"Husband to a Pinay, dad to our 12-year-old daughter. Blogger @ https://t.co/zFJFrA7gsM   I blog about our travels in the Philippines, fun & adventure, and more.",USA,"Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
784,DeccanHerald,"Bengaluru & Karnataka's leading news daily for over 73 years. Authentic, definitive, and fresh: like your morning filter coffee. Got a story? Tweet or DM us.",India,"#India is assessing the implication of the Russia-Ukraine conflict on its security environment as well as supply of military hardware from both the warring nations

#RussiaUkraineCrisis

 https://t.co/NCj2ZuVwLB","['India', 'RussiaUkraineCrisis']"
785,DarleneDeRoche1,,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
786,machar131,"Mother of 2, Wife, Professional 🚫 DMs, 🚫 Lists
#CountryOverParty #Independant  #ExGOP  

Everything in the universe is within you. - Rumi","New York, USA","@NovElection2024 Houses selling fast.

Supply chain slowdowns, incl the GOP imposed (Abbott) in TX.

Russia attacking Ukraine.

Also, I don't put stock in a woman who knowingly marries a man that exposes himself to minors.

I lived through 3 bad economic downturns. This is not that bad.",[]
787,JamesBlackson13,,,"#Russian Tank factory shut down. #Russian SAM factory shut down. I think the sanctions are having the right effect.
https://t.co/wNreguQwKV
https://t.co/wzH3c9tQZm https://t.co/oelhGBlnGj","['Russian', 'Russian']"
788,Ed39739215,,,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
789,Paint31958Hunt,"A Retired NYC Elevator mechanic, City of Burlington Zamboni driver ,and ex Navy Boatswain's Mate born in Brooklyn now living in Vermont .","Burlington, VT","Russia's Deputy UN Ambassador @Dpol_un: 

""Western countries are ready to fight to the last Ukrainian, ready to supply Ukraine with their obsolete weapons in order to re-equip their countries with more modern weapons""",[]
790,SHAULA1204,,,"@valhalla_ @MarkHertling Most armies don't protect their supply lines with their best troops.
Russia seems to have delegated this to conscripts with varying amounts of training and devotion.
Ukraine is defending home territory, and may have better knowledge of the terrain for their own skullduggery...",[]
791,gabriel67891734,Journalist,,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
792,IrishKozak,"I am a geographer, a teacher and an International Consultant. I am a life long resident of Carlington/River Ward which is in Ottawa, Ontario, Canada.","Ottawa, Ontario, Canada","For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
793,ayeboah47,,,"@KyivIndependent On top of it, MANY Belarusians refuse to join Russia 🇷🇺 in this war. They destroy railroads used by Russians to supply the war and many become volunteers fighting for Ukraine 🇺🇦. They’re also fighting for their own freedom from Russia and its puppet Lukashenka. 🤍❤️🤍",[]
794,elias_artista,"Naci en El Salvador en el año de 1974 con plena conciencia como le cuadra al hombre despierto, en busca de los hechos malditos ignorados por la ciencia.",EL SALVADOR,"Russia’s invasion of Ukraine has strained wheat supply, which could send food prices — already at an all-time high — up another 22% https://t.co/jdisLE4EnD",[]
795,JemisonJaclyn,"“Yes, Timmy, it’s the end of the world, but they’ll keep you distracted all the way up until the first supernova. As they always have.” -Anonymous","Philadelphia, PA","@MarkHertling Is this training not a little late given the Russian offensive has begun? Also, what high altitude air defence does Ukraine have against Russian bombers?

Why not hit the bases inside Russia, is NATO supply mid range missiles? https://t.co/9aJQg4yV8w
 
https://t.co/3qv4dstD57",[]
796,ajphelo,"Med-tech entrepreneur, former DFAT Oz China Council scholar, JHU Nanjing Alum, Catholic, IPA & Liberal Party, Open Water Swimmer, SUP, Surf & Richmond 🐯 AFL","Melbourne, Victoria","Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
797,CynthiaSinkovi1,"Just an ordinary Mom with 2 children and 3 grandchildren.  My one great love (other than family, pets and friends) is reading history and all other types books.",,"Civilian trucks taken from Russia &amp; killed in Ukraine will not be there for the Russian economy.

Most Russian civilian trucks going to Ukraine simply won't be coming back because necessary spare parts are not in the Russian supply system.

3/",[]
798,lorax83,,,"@EllaJakobson @john_sipher @MoniqueCamarra @RTPerson3 @MaxBoot @McFaul @JoDemocracy The recent discoveries of large oil, gas and mineral deposits in Ukraine are, in my view, much more substantive reasons why Russia invaded Ukraine. Both to prevent Ukraine being able to supply Western Europe, and Europe not being dependent on Russia. This is not discussed enough!",[]
799,TheAccidentMan9,"The Accident Man. Lover of #thrillernovels, #guns #ChelseaFC #geopolitics and #PersonOfInterest. still prefer #Android...for now",=[rothwell Gornt]=,"Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
800,MMMMRES,,,"Russia's Deputy UN Ambassador @Dpol_un: 

""Western countries are ready to fight to the last Ukrainian, ready to supply Ukraine with their obsolete weapons in order to re-equip their countries with more modern weapons""",[]
801,Aletheia82,,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
802,WarmongerExpose,"Where there is truth, there is justice. Where there is justice, there is peace. Only lies enslave us.",,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
803,alexvasquez_pdx,"🎶I'm a Subie, I'm a gay bear, Im a little bit geeky when I drive my car, I'm expensive corgi, I'm huge huge nerd, I'm a little bit activist even when I'm not🎶","Oregon, USA","Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
804,drpavloc,Father | Husband | Businessman | Orthopäde | Trainingsbegeisterte |Founder @pavlologistics | Filmemacher | Musik| Motivationsredner| Long-Life-Trainer |,"Hamburg, Germany","Russia may invade Ukraine

Cruz &amp; Hawley are blocking all national security nominees

We have supply chain issues

Medicare fraudster Rick Scott is blocking all Commerce &amp; Transportation nominees

As long as it hurts Biden, Republicans are doing all they can to hurt our country",[]
805,GarthGodsman,"Gay conservative and dreamer after lost worlds. Not a believer, though I am not hostile to faith, either. Red Tory, the anti-Piaf.","Perth, Western Australia","Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
806,ArunrBits,"Scientist, Value Investor, Proud Hindu","Bangalore, India","Russia’s invasion of Ukraine has strained wheat supply, which could send food prices — already at an all-time high — up another 22% https://t.co/jdisLE4EnD",[]
807,hasantufan,Transport and Communications Expert - Ulaştırma ve Haberleşme Uzmanı / Engineer-Mühendis / A Curious Man - Meraklı Bir Adam,"Ankara, Turkey","Disruption of maritime transport due to Russia-Ukraine war, China’s reclosure strengthen Turkey’s position as alternative supply base with trade traffic accelerating at country’s border gates
https://t.co/0NHsdHukaq",[]
808,ringodd326,,,"@expatua This is why Russia has failed to achieve air superiority over Ukraine:   because of the desperate maintenance condition of their air force, much akin to the desperate maintenance and logistical issues plaguing their armor forces and supply trucks (tires, breakdowns, etc.).",[]
809,alexvasquez_pdx,"🎶I'm a Subie, I'm a gay bear, Im a little bit geeky when I drive my car, I'm expensive corgi, I'm huge huge nerd, I'm a little bit activist even when I'm not🎶","Oregon, USA","For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
810,historiannnnnnn,IF IT'S RIGHT STAND UP FOR IT IF IT'S WRONG STAND UP AGAINST IT. am muslim I Love #geopolitics 🗺#classicalstudies & #History 📚 DM is open,Earth surface ,"@RT_com's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland in response to a legal demand. Learn more.",[]
811,tkinder,Programmed by Numbers.,Here Probably,"I fully expect a lot of weapon sent to Ukraine by the West are going to get blown up or intercepted before they get to their destination.

I don’t see how Russia won’t start cutting supply routes, destroying remaining sources of fuel, and destroying transport systems…",[]
812,PHLNewsInsider,,,"Short supply of food items like pork, fish and corn would add to upward inflation pressures aggravated by expensive oil wrought by Russia’s invasion of Ukraine, the Neda said. | @bendeveraINQ /PDI https://t.co/H6Y1f7ENMM",[]
813,PerEkstrom1,,,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
814,ungubunugu1274,"If you are not outraged ,you are not paying enough attention.
La legge è uguale per tutti. 
lists and bots get blocked.",timbuktu,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
815,babylon151,I am A psychic/Medium and practicing witch.,"Erie, PA","Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
816,bearthe1,,,"@FischerKing64 @Cernovich “Tactical” nukes = lower-powered nukes used on a specific target like a military base / field army / tactical area

Russia might use a nuke on western Ukraine to wipe out a supply route from NATO to demonstrate willingness to use nukes but not provoking nuclear war",[]
817,Rabidporcupine9,,,"Russia should attack and destroy Ukraine’s railway network.
Also, Russian helicopters should attack Ukraine’s supply truck convoy.
Russia should destroy Ukraine’s economy infrastructure and supply lines, which will destroy Ukraine’s ability to continue the war. https://t.co/jCpCbPvMyK",[]
818,SheldonThome1,,,"@valhalla_ @MarkHertling Most armies don't protect their supply lines with their best troops.
Russia seems to have delegated this to conscripts with varying amounts of training and devotion.
Ukraine is defending home territory, and may have better knowledge of the terrain for their own skullduggery...",[]
819,Chankya16517155,I love my India,,"@RT_com's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland in response to a legal demand. Learn more.",[]
820,broz6969,"Xamforc3s
No mercy for fucking traitor",,"@RT_com's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland in response to a legal demand. Learn more.",[]
821,carndoc,"Art, Culture, Politics and the Truth. Antiwar and anti-imperialism. MSM is a pure joke; we are now beyond the nightmare that Orwell and Huxley imagined.","England, United Kingdom","@wyattreed13 He’s completely delusional, aided and abetted by western MSM. He calls for more weaponry from the West, but this means that Russia will target western Ukraine’s supply lines. One thing for sure: he isn’t going to die in this conflict, but a lot of Ukrainians are! Sad case!",[]
822,Vishkanyas2,,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
823,ElemenopyQ,Sigma INTJ; MENSA; MBA from top 10 business school (BusinessWeek); Master of Business Information Systems from #1 (tied w/ MIT) info. systems school (InfoWeek),,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
824,deeptiman07,PROUD TO BE INDIAN,Bharat ,"Indian deflator is/near double digits, equities peaked out for now/flat, oil price high, reserves back to ~$600B mark or so after being almost ~$650B: clearly China lockdowns, Ukraine-Russia war, global money printing and other supply chain issues like chips matter. Geoeconomics.",[]
825,JustinEveritt4,Alberta News Business Canada News Canadian Politicians,"Sylvan Lake, Alberta","Russia’s invasion of Ukraine has strained wheat supply, which could send food prices — already at an all-time high — up another 22% https://t.co/jdisLE4EnD",[]
826,GraytommyKent,"🌹Decrepit moany old fart. no Dm's please.
#RememberPeterloo Nolite Te Bastardes Carborundorum. Cum Dubito Desisto.","Sittingbourne, Kent","The more weapons US, UK &amp; #NATO  supply #Ukraine with, the more precise &amp; frequent the strikes by #Russia on depots, where these arms are stored, become. 

Only people smiling are US and other arms manufacturers who hope Govts will go on buying arms for #Russia to destroy. https://t.co/t3jHl9OZi6","['NATO', 'Ukraine', 'Russia']"
827,rpotter_9,"Co-CEO of Internet 2.0 | Cyber Security Fellow CRS, Tama University | DPRK Cyber SME @crdfglobal | Ex @washingtonpost cyber & @dfat | tweets my own",Canberra,"Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
828,KaydensPopPop,"DMB fan, Scotch lover, Former Nashvillian, Former Republican, No tolerance for idiots, Roll Tide!","Alabama, USA",@RussiaUN @mfa_russia @mod_russia @PMSimferopol @MID_RnD @mission_russian @mission_rf @RussianEmbassy @UNCANews @Interaffairs @UN_News_Centre @UN_Report NATO should supply Ukraine with missiles that will reach every major Russian city. Turn about is fair play. 😊,[]
829,sgt_gabriel2,前のアカウントである　「@sgt_gabriel」　からこちらに移行しました。,,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
830,humankind_of,"Nationality: World Citizen
Light prosper the humankind. Nothing else save the Holy Spirit can ensure real happiness, peace, universal love & world unity.",,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
831,YvonneRaphael5,,"Central Victoria, Australia","For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
832,Deckard63162031,"Children are never born in the wrong body!
#SoloHay2Sexos
I’m sorry that facts don’t care about your feelings.
Ah, and feminism sucks like all progressivism",México,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
833,Gracello6,,,"@KyivIndependent On top of it, MANY Belarusians refuse to join Russia 🇷🇺 in this war. They destroy railroads used by Russians to supply the war and many become volunteers fighting for Ukraine 🇺🇦. They’re also fighting for their own freedom from Russia and its puppet Lukashenka. 🤍❤️🤍",[]
834,AdmiralGou,"tryorktr@gmail.com          1951 model - OK Boomer from Nevada, The Sinful State","Reno, NV","@valhalla_ @MarkHertling Most armies don't protect their supply lines with their best troops.
Russia seems to have delegated this to conscripts with varying amounts of training and devotion.
Ukraine is defending home territory, and may have better knowledge of the terrain for their own skullduggery...",[]
835,mbird12,"Academic Dean and Lecturer in New Testament at Ridley College. Love Jesus, hate coffee! Pronouns: χριστῷ συνεσταύρωμαι. Views my own. https://t.co/5hVXjvhQQL.","Melbourne, Australia","Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
836,VikingHugo,"Citoyen de la Civilisation Occidentale. 
You may not be interested in a war with Islam,
but Islam is interested in a war with you.
https://t.co/6fl6uWI9rR",l'Occident.,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
837,kayo_austin,,,- Disruptions to supply chains from China's lockdowns and commodity flows from the war are keeping upward pressures on prices. The World Bank cut its forecast for global economic expansion this year on Russia's invasion of Ukraine.,[]
838,ekekobbi,,Iceland,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#thefallofputin #Ukraine #getputin #evilputin #Russia #thefallofrussia  
#FreedomOfRussia #Pahonia https://t.co/isBde7uPCN","['thefallofputin', 'Ukraine', 'getputin', 'evilputin', 'Russia', 'thefallofrussia', 'FreedomOfRussia', 'Pahonia']"
839,vshabangu74,You have to be the BEST 2 beat the REST.,"Nelspruit, South Africa","@RT_com's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland in response to a legal demand. Learn more.",[]
840,MayerFertig,"#Zionist #1A #2A #HVAC is my midlife crisis. What’s yours? Disgusted former journalist. Opinions mine; happy to share. “A Republic, if you can keep it.”",New Jersey,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
841,ekekobbi,,Iceland,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
842,GreyCatNexus,"Centrist, Worldviews, Politics, Society, Getting Things Done, Urbanism, Economy, Finances, Empathy, Win-Win Outcomes, Satire - thoughts are my own",,"Civilian trucks taken from Russia &amp; killed in Ukraine will not be there for the Russian economy.

Most Russian civilian trucks going to Ukraine simply won't be coming back because necessary spare parts are not in the Russian supply system.

3/",[]
843,ResearchRonin,Freelance solutions to problems most people don't want to think about.,,"Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
844,Googlezhang_nyc,NewYorker since 2001 YouTube Chanel: https://t.co/wKGvzeOOzF zerOOne NYC,New York USA,"@WETHEKINGDOMQ17 Bad things are happening everywhere nowaday
Look at Shanghai, the biggest city in China,
I guess, there will be a significant shortage after June.
supply chain situation got even worse after China locked down many cities. 
Russia war on Ukraine will carry out food shortages soon.",[]
845,AmitabhaBaner16,"Critical, independent thinker.",,@HayekAndKeynes The Russia Ukraine war is going to create supply chain problems. Europe to be most affected.,[]
846,Sv4599,"उत्तरं यत् समुद्रस्य हिमाद्रेश्चैव दक्षिणम् ।
वर्षं तद् भारतं नाम भारती यत्र सन्ततिः ।।","Bengaluru South, India","Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
847,h7n33n,"פעילים זכו בזכויות להט""ב+ בבתי המשפט בישראל מכיוון שישראל היא אומה של חוקים, חופשית ודמוקרטית. זכויות אדם והגדרה עצמית לכולם.",Jerusalem,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
848,ChrisHAbercrom2,Gun Toting Democrat. Hard working. Not afraid to speak my mind or stand up for my rights. LIVE FREE OR DIE!,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
